target,feature,n_group_0,n_group_1,mean_group_0,mean_group_1,median_group_0,median_group_1,std_group_0,std_group_1,mean_difference,median_difference,t_stat,p_value,cohen_d,effect_magnitude,direction,p_fdr,significant_fdr,remember_subject_count,remember_subject_effect_mean,remember_subject_effect_median,remember_subject_effect_std,remember_positive_fraction,remember_negative_fraction,remember_direction_consistency,remember_direction,remember_robustness_class,correct_subject_count,correct_subject_effect_mean,correct_subject_effect_median,correct_subject_effect_std,correct_positive_fraction,correct_negative_fraction,correct_direction_consistency,correct_direction,correct_robustness_class,overall_robustness_class,scientific_rank,scientific_priority_score,robustness_class,fdr_significant,subject_robustness_available,target_subject_count,target_direction_consistency,target_direction,target_robustness_class,abs_cohen_d,scientific_evidence_class,subject_vs_statistical_direction,final_scientific_priority_score,final_scientific_rank
remember,beta_rel,9507,11560,0.0662688118298408,0.0677388141061547,0.0565909960742771,0.0581188032992926,0.0451541337427152,0.0453600665648339,0.0014700022763138,0.0015278072250155,2.3465282493862376,0.0189587810174144,0.032473857696238,negligible,positive,0.0624524551161886,False,22.0,0.0105390336599697,0.0168174660327096,0.0752237173807767,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.0040036139019546,-0.0116664289571332,0.2898266178668848,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,17,0.0292264719266142,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.032473857696238,weak_or_unresolved,agreement,2.0,6.0
remember,delta_central,9507,11560,1.6560706411254236,1.5709950993848614,1.0487553216132586,1.0199677364679234,2.796658887727461,2.624735705986044,-0.0850755417405622,-0.0287875851453351,-2.258749633634505,0.0239098250012463,-0.0314666493462431,negligible,negative,0.0704710631615681,False,22.0,-0.0022428497844105,-0.0058486340347987,0.096834868017401,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17.0,0.0159472314857199,0.053237904630791,0.1668033133563518,0.5294117647058824,0.4705882352941176,0.5294117647058824,positive,mixed,mixed_weak,18,0.0283199844116187,not_available,False,True,22.0,0.5454545454545454,negative,mixed,0.0314666493462431,weak_or_unresolved,agreement,2.0,6.0
remember,alpha_rel,9507,11560,0.2303246161483026,0.2337555626784853,0.2039003167962983,0.2060719655008904,0.1343391902255121,0.1364036193258792,0.0034309465301826,0.0021716487045921,1.8318783826112768,0.0669841143318217,0.0253251429847427,negligible,positive,0.1534755902104805,False,22.0,-0.0031567144845136,0.0027394348243675,0.1019434999876411,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.0509783235501128,0.0454504463368716,0.1775602368839881,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,25,0.0227926286862684,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0253251429847427,weak_or_unresolved,agreement,2.0,6.0
remember,delta_frontoparietal_diff,9507,11560,1.7471335006105284,1.496950922000221,-2.5551429365208725e-05,-2.5175666148426434e-05,11.755065371790543,10.640917043015214,-0.2501825786103073,3.757632167822903e-07,-1.6039446089643048,0.1087425474237535,-0.0224228531334693,negligible,negative,0.2099856088182827,False,22.0,-0.0088917986654164,-0.0035818687385868,0.0833683934062379,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17.0,0.0627843531353025,0.0965889029100864,0.1483474735535856,0.7058823529411765,0.2941176470588235,0.7058823529411765,positive,moderate,moderate,29,0.0201805678201223,not_available,False,True,22.0,0.5454545454545454,negative,mixed,0.0224228531334693,weak_or_unresolved,agreement,2.0,6.0
remember,theta_alpha_temporal_ratio,9507,11560,1.786948222383454,1.7465278061773086,1.220153089976174,1.1607606444255565,1.952876159280764,1.9757916466978709,-0.0404204162061454,-0.0593924455506176,-1.4870459600467674,0.1370181478591047,-0.0205651245509221,negligible,negative,0.2325156448518141,False,22.0,0.0003842089452644,-0.0043749302208013,0.1061904585230957,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17.0,0.058508311526769,-0.019445121900486,0.1844772851206481,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,33,0.0185086120958298,not_available,False,True,22.0,0.5454545454545454,negative,mixed,0.0205651245509221,weak_or_unresolved,agreement,2.0,6.0
remember,theta_rel,9507,11560,0.2575103686544727,0.2549182704317912,0.2351214469841146,0.2329333634121083,0.1300914403980751,0.1254524938543051,-0.0025920982226814,-0.0021880835720062,-1.4624363133384997,0.1436374049325956,-0.0203195364647338,negligible,negative,0.2365792551830987,False,22.0,-0.0145365504845545,-0.0051443364529071,0.1239589740523093,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17.0,0.0867910663605451,0.0267486725345396,0.3271216947006907,0.5294117647058824,0.4705882352941176,0.5294117647058824,positive,mixed,mixed_weak,34,0.0182875828182604,not_available,False,True,22.0,0.5454545454545454,negative,mixed,0.0203195364647338,weak_or_unresolved,agreement,2.0,6.0
remember,theta_frontoparietal_ratio,9507,11560,0.8632660938365917,0.8763715062722076,0.6807679924619336,0.6880377491741687,0.6444692126536398,0.6859314745649556,0.0131054124356159,0.007269756712235,1.4266205020541785,0.1537043961712343,0.0196324079613274,negligible,positive,0.2459270338739749,False,22.0,0.007059147266353,0.0123552143232427,0.1178773498353339,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,-0.0387700488042177,-0.0184003772783559,0.1319008647886554,0.4705882352941176,0.5294117647058824,0.5294117647058824,negative,mixed,mixed_weak,35,0.0176691671651946,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0196324079613274,weak_or_unresolved,agreement,2.0,6.0
remember,alpha_frontoparietal_diff,9507,11560,-1.890168248953389,-1.8217482822522453,-0.608427474886459,-0.5686505721238762,3.7904114649813705,3.848807077028103,0.0684199667011435,0.0397769027625828,1.2947153309142434,0.1954331033736274,0.0178989658652217,negligible,positive,0.288006678655872,False,22.0,0.0097489374978101,0.0002832907681079,0.1217687411757598,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,-0.0308501991692553,-0.0426794577245955,0.2167819097670074,0.4705882352941176,0.5294117647058824,0.5294117647058824,negative,mixed,mixed_weak,37,0.0161090692786995,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0178989658652217,weak_or_unresolved,agreement,2.0,6.0
remember,beta_abs,9507,11560,0.3551834144345519,0.3610088161133898,0.3072805406205033,0.2948038631551062,0.3184660245885602,0.3416613695603796,0.0058254016788378,-0.0124766774653971,1.278350298422123,0.2011402468825846,0.0175784192476756,negligible,positive,0.2888167647544805,False,22.0,0.0118828398849201,0.0064287775629291,0.1218529682992227,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.0006445398145583,0.022617076858297,0.2999088933466001,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,38,0.015820577322908,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0175784192476756,weak_or_unresolved,agreement,2.0,6.0
remember,delta_occipital,9507,11560,5.553824576242907,6.028620076189792,2.007288640624895,1.953740195590688,22.257048869169218,30.77134735413737,0.4747954999468851,-0.0535484450342069,1.296964337845435,0.1946578866987924,0.0174170614251832,negligible,positive,0.288006678655872,False,22.0,0.0096595477497744,0.0202226940751393,0.0994514137861005,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.0388419751301787,0.0337134178161626,0.1533051450676223,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,39,0.0156753552826648,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0174170614251832,weak_or_unresolved,agreement,2.0,6.0
remember,beta_parietal,9507,11560,0.346809083966127,0.352243935539237,0.2661890454385959,0.2566670681128631,0.3434970104879649,0.3653700160483274,0.00543485157311,-0.0095219773257327,1.1103353859206735,0.2668674321697287,0.0152807745495806,negligible,positive,0.3558232428929716,False,22.0,-0.0059303388163629,0.0050942344560753,0.1370314278828085,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.0456835929960584,0.0300598021055862,0.2585608759860224,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,42,0.0137526970946225,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0152807745495806,weak_or_unresolved,agreement,2.0,6.0
remember,theta_alpha_parietal_ratio,9507,11560,1.452020595849345,1.430479972091456,1.0419107895450277,1.0056518602255151,1.533574026752808,1.5249208392079985,-0.021540623757889,-0.0362589293195125,-1.017087664794677,0.3091238832305399,-0.014089596638575,negligible,negative,0.393430396838869,False,22.0,0.0181156212203537,-0.0151935362404102,0.1330299133616638,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17.0,0.0576070598231411,0.0484739848887195,0.1923163828450809,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,44,0.0126806369747175,not_available,False,True,22.0,0.5454545454545454,negative,mixed,0.014089596638575,weak_or_unresolved,agreement,2.0,6.0
remember,gamma_rel,9507,11560,0.0318445056589065,0.0320921417140412,0.0229039386496442,0.0233737321584897,0.0337784013974824,0.0317359145698938,0.0002476360551346,0.0004697935088455,0.5441038980302835,0.5863761187607445,0.0075791241470586,negligible,positive,0.6195672198226734,False,22.0,0.0263138658880355,0.0210692636781099,0.126564350549995,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,-0.1016647240431666,-0.0680082285851119,0.3599035361120348,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,52,0.0068212117323527,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0075791241470586,weak_or_unresolved,agreement,2.0,6.0
remember,gamma_frontal,9507,11560,0.1849084842535074,0.1854031326474643,0.1115759960928353,0.1125752606302258,0.339196898783928,0.3749239542103607,0.0004946483939569,0.0009992645373904,0.1004231387035395,0.9200093650043816,0.001376924039651,negligible,positive,0.9318645678505734,False,22.0,0.0201437446285349,0.0143858938803237,0.1828667512902601,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,-0.0185708552725713,-0.0854695744567192,0.3811722512965448,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,55,0.0012392316356859,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.001376924039651,weak_or_unresolved,agreement,2.0,6.0
remember,alpha_temporal,9507,11560,1.4028677278763984,1.3520911059344665,0.70470083504721,0.6862104771760863,2.0706954343668755,1.9409925020024503,-0.0507766219419318,-0.0184903578711237,-1.8216984226425177,0.0685158884868216,-0.0253811414745022,negligible,negative,0.1534755902104805,False,22.0,0.0162968696228716,0.025018799178911,0.0970860300322215,0.6818181818181818,0.3181818181818182,0.6818181818181818,positive,moderate,17.0,0.0272486358929177,0.0259348503649758,0.1769982665570434,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,moderate,24,0.0228430273270519,not_available,False,True,22.0,0.6818181818181818,positive,moderate,0.0253811414745022,moderately_consistent,disagreement,1.0,7.0
remember,delta_abs,9507,11560,4.198083973147984,3.862091842369628,1.9099314380056256,1.8183703708665715,11.495413053732031,10.50292454395877,-0.3359921307783562,-0.0915610671390541,-2.1944705234649,0.0282133606230168,-0.0306508017913887,negligible,negative,0.075235628328045,False,22.0,0.0072287228564156,-0.0031531389258265,0.0982734110554901,0.5,0.5,0.5,mixed,mixed,17.0,0.0500998314822681,0.0751932060962368,0.1461365662717453,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,20,0.0275857216122498,not_available,False,True,22.0,0.5,mixed,mixed,0.0306508017913887,weak_or_unresolved,not_available,0.0,8.0
remember,alpha_beta_frontal_ratio,9507,11560,4.02220049274869,3.9078841853841766,2.5317602359689424,2.5664422666351534,4.718530634077366,4.4033206355828165,-0.114316307364513,0.034682030666211,-1.803181899278317,0.0713749324765819,-0.0251340145453779,negligible,negative,0.1537306237957149,False,22.0,0.0068680672331284,-0.0001755538643857,0.139233346238755,0.5,0.5,0.5,mixed,mixed,17.0,0.011768877838233,0.1052386511879747,0.2977090159764011,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,26,0.0226206130908401,not_available,False,True,22.0,0.5,mixed,mixed,0.0251340145453779,weak_or_unresolved,not_available,0.0,8.0
remember,beta_frontoparietal_ratio,9507,11560,1.6236271625350625,1.5772510551834011,0.9479668096228696,0.9465636059756944,2.043033346790009,2.027634965611246,-0.0463761073516613,-0.0014032036471752,-1.6451092583573177,0.0999628190575944,-0.0227937422186211,negligible,negative,0.1999256381151888,False,22.0,0.0099956186603657,0.0250422045529727,0.1581891824320837,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,-0.0452594589488374,-0.0780281715566495,0.3546062538488824,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,28,0.0205143679967589,not_available,False,True,22.0,0.5909090909090909,positive,weak,0.0227937422186211,weak_or_unresolved,disagreement,0.0,8.0
remember,theta_occipital,9507,11560,3.2674976529710515,3.1310560990293297,1.3671297725530325,1.3192943328286646,6.43238937576803,6.175351687061482,-0.1364415539417218,-0.0478354397243678,-1.5598673892071604,0.118807083175026,-0.0216827027461096,negligible,negative,0.2217732219267152,False,22.0,0.0014960811435249,0.0100555128668375,0.0925045353107332,0.5,0.5,0.5,mixed,mixed,17.0,0.0722755107648713,0.0680261649250033,0.1812572203455097,0.7058823529411765,0.2941176470588235,0.7058823529411765,positive,moderate,moderate,30,0.0195144324714986,not_available,False,True,22.0,0.5,mixed,mixed,0.0216827027461096,weak_or_unresolved,not_available,0.0,8.0
remember,alpha_beta_ratio,9507,11560,5.0148825026163415,4.913304001378668,3.438350242407703,3.462306973132669,4.891791284611813,4.76981090360805,-0.1015785012376735,0.0239567307249655,-1.516749149407136,0.1293457681043908,-0.0210514973095009,negligible,negative,0.226355094182684,False,22.0,-0.0049461318247157,1.643148696604986e-05,0.1389065291916441,0.5,0.5,0.5,mixed,mixed,17.0,0.0461803906299056,0.027962344081358,0.3000689208728265,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,31,0.0189463475785508,not_available,False,True,22.0,0.5,mixed,mixed,0.0210514973095009,weak_or_unresolved,not_available,0.0,8.0
remember,theta_alpha_frontal_ratio,9507,11560,2.053132725134136,2.015673490956286,1.497847702043532,1.4592886945144836,2.01294211066953,2.00407419282043,-0.0374592341778501,-0.0385590075290482,-1.346759797986521,0.1780726762129178,-0.0186542458605755,negligible,negative,0.27700194077565,False,22.0,0.01020240238654,0.0102901272273364,0.0850637524403923,0.6363636363636364,0.3636363636363636,0.6363636363636364,positive,weak,17.0,0.055659694624723,0.0808250903691507,0.2315418556321866,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,36,0.0167888212745179,not_available,False,True,22.0,0.6363636363636364,positive,weak,0.0186542458605755,weak_or_unresolved,disagreement,0.0,8.0
remember,alpha_abs,9507,11560,1.877276150512333,1.8313899520598664,0.9831575482937016,0.9563793726929816,2.7057329924293545,2.707535489557378,-0.0458861984524665,-0.0267781756007201,-1.2245200274510744,0.2207703313167735,-0.0169526810028491,negligible,negative,0.3015399647253492,False,22.0,-0.0042250807189996,0.0240140475402839,0.1410514771988568,0.6363636363636364,0.3636363636363636,0.6363636363636364,positive,weak,17.0,0.0039771690848747,-0.0314873277469293,0.2358383306446129,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,41,0.0152574129025641,not_available,False,True,22.0,0.6363636363636364,positive,weak,0.0169526810028491,weak_or_unresolved,disagreement,0.0,8.0
remember,alpha_frontal,9507,11560,1.2643985839530836,1.2401426569848744,0.6694094296524153,0.6545975951532219,1.7959198341781888,1.7499400391213409,-0.0242559269682092,-0.0148118344991934,-0.9868271548115573,0.3237392710729241,-0.0136974350604846,negligible,negative,0.3941173734800816,False,22.0,-0.0030707927750683,0.0310583704474831,0.1082465587138514,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,-0.0117935947338535,-0.0626760015310623,0.2438905060196912,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,46,0.0123276915544361,not_available,False,True,22.0,0.5909090909090909,positive,weak,0.0136974350604846,weak_or_unresolved,disagreement,0.0,8.0
remember,theta_alpha_occipital_ratio,9507,11560,1.8109567607961536,1.8408542195470687,0.9898382514984664,0.9791459086981528,2.837877682500145,2.9635285492720134,0.0298974587509148,-0.0106923428003137,0.7458416424397041,0.4557715974881944,0.0102828802101789,negligible,positive,0.5208818257007937,False,22.0,0.019958592202797,-0.0003951778382678,0.0885949826535195,0.5,0.5,0.5,mixed,mixed,17.0,0.078780430655667,0.0375691400620294,0.1784651792808863,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,49,0.009254592189161,not_available,False,True,22.0,0.5,mixed,mixed,0.0102828802101789,weak_or_unresolved,not_available,0.0,8.0
remember,alpha_beta_temporal_ratio,9507,11560,4.549670398379389,4.510060932189444,2.9358464782860763,2.998470325972157,4.999550065635605,4.886669020996874,-0.0396094661899448,0.0626238476860803,-0.5780789089705242,0.5632173202639649,-0.0080214744846278,negligible,negative,0.6195672198226734,False,22.0,0.0523368059108568,0.0315087420271479,0.1486178561793478,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,0.0649429906876725,0.0617200039401055,0.2467043589216244,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,50,0.007219327036165,not_available,False,True,22.0,0.5909090909090909,positive,weak,0.0080214744846278,weak_or_unresolved,disagreement,0.0,8.0
remember,alpha_occipital,9507,11560,4.287411310201857,4.370165651510288,1.330900205960777,1.262556649621169,10.514347256042573,11.148625687825636,0.0827543413084308,-0.0683435563396077,0.5531687280838157,0.5801538593957482,0.0076152108796948,negligible,positive,0.6195672198226734,False,22.0,-0.0138085748379195,0.006018385239761,0.1103612745857076,0.5,0.5,0.5,mixed,mixed,17.0,-0.0353875819230478,-0.0226737443574212,0.2244054755285758,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,51,0.0068536897917253,not_available,False,True,22.0,0.5,mixed,mixed,0.0076152108796948,weak_or_unresolved,not_available,0.0,8.0
remember,delta_frontoparietal_ratio,9507,11560,1.2942753574225057,1.303423779787817,0.9878781427381546,0.9829839046158249,1.0526685525445234,1.3266663255883453,0.0091484223653113,-0.0048942381223296,0.5579859496223334,0.5768599159559353,0.0075561753071401,negligible,positive,0.6195672198226734,False,22.0,-0.0085554372937001,0.0055259200325376,0.0843500236524558,0.5,0.5,0.5,mixed,mixed,17.0,0.0076183626370432,0.0767235494216667,0.2102876425156623,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,53,0.006800557776426,not_available,False,True,22.0,0.5,mixed,mixed,0.0075561753071401,weak_or_unresolved,not_available,0.0,8.0
remember,theta_alpha_central_ratio,9507,11560,1.577259569941138,1.5732364968714594,1.1395931781760722,1.12405436189,1.5063294730686527,1.5137038019136173,-0.0040230730696786,-0.0155388162860723,-0.1924764397389245,0.8473709443453776,-0.0026636156982537,negligible,negative,0.8787550533952064,False,22.0,0.0240558146301228,0.0018794202919669,0.0971318279290581,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,0.0192306820462131,0.024672152042746,0.1678111824226006,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,54,0.0023972541284283,not_available,False,True,22.0,0.5909090909090909,positive,weak,0.0026636156982537,weak_or_unresolved,disagreement,0.0,8.0
remember,alpha_beta_occipital_ratio,9507,11560,8.898274175576917,8.597104807596136,5.048535134322637,4.74966380787717,11.442162467414814,11.792807369602064,-0.3011693679807816,-0.2988713264454672,-1.874942880793618,0.0608147860743522,-0.0258828177785306,negligible,negative,0.1480707834853794,False,22.0,-0.010147514905164,0.0075259452461013,0.1096482868230326,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,-0.036713842508474,0.0245095354919788,0.247436655780405,0.5294117647058824,0.4705882352941176,0.5294117647058824,positive,mixed,mixed_weak,23,0.0232945360006775,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0258828177785306,weak_or_unresolved,disagreement,-1.0,9.0
remember,alpha_frontoparietal_ratio,9507,11560,0.5657641815763701,0.5724619842773324,0.4798198743575481,0.482415680191378,0.3782906071458238,0.4012366970664253,0.0066978027009623,0.0025958058338299,1.244201044220816,0.213439683116209,0.0171278030209513,negligible,positive,0.2988155563626926,False,22.0,0.0122766388643232,-0.0108589417481033,0.115933650765154,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17.0,-0.0705934872071695,-0.0935569508164402,0.2209857381499035,0.2941176470588235,0.7058823529411765,0.7058823529411765,negative,moderate,moderate,40,0.0154150227188561,not_available,False,True,22.0,0.5454545454545454,negative,mixed,0.0171278030209513,weak_or_unresolved,disagreement,-1.0,9.0
remember,theta_alpha_ratio,9507,11560,1.5881428165022198,1.5685730330350924,1.214274466871894,1.1965534116304144,1.4262797348557528,1.4302744422818072,-0.0195697834671273,-0.0177210552414797,-0.9897639593297284,0.3223012969016605,-0.0136997910549058,negligible,negative,0.3941173734800816,False,22.0,0.0137207920595349,0.0072135815711985,0.0770640189607318,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.0598512038501326,0.0618279945127793,0.1992110266949138,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,45,0.0123298119494152,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0136997910549058,weak_or_unresolved,disagreement,-1.0,9.0
remember,delta_rel,9507,11560,0.4140516977084771,0.4114952110695272,0.3906901299672807,0.3913209549934913,0.1921319215793281,0.1876249296990437,-0.0025564866389498,0.0006308250262106,-0.971258878823682,0.3314310693088014,-0.0134784566816841,negligible,negative,0.3948965932189974,False,22.0,0.0128622264586155,0.0100134032748007,0.1057295040378319,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,-0.0743944603072778,-0.0181843987718074,0.2665142152639937,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,47,0.0121306110135156,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0134784566816841,weak_or_unresolved,disagreement,-1.0,9.0
remember,beta_frontoparietal_diff,9507,11560,0.0297669583899765,0.0292853354498096,-1.2004154624146822e-05,-1.4521497478981362e-05,0.4117523190987018,0.4008185815940254,-0.0004816229401669,-2.5173428548345395e-06,-0.0855002269695896,0.9318645678505733,-0.0011868798601503,negligible,negative,0.9318645678505734,False,22.0,0.0150616756497997,0.0103621489766398,0.1535608676781241,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,-0.0394498609501584,-0.0650358100322439,0.3553253601600595,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,56,0.0010681918741352,not_available,False,True,22.0,0.5454545454545454,positive,mixed,0.0011868798601503,weak_or_unresolved,disagreement,-1.0,9.0
